2.485000000000000000e+06,4.984247000000000000e+06
2.485000000000000000e+06,4.985723000000000000e+06
2.485000000000000000e+06,4.986350000000000000e+06
2.485000000000000000e+06,4.986476000000000000e+06
2.485000000000000000e+06,4.986485000000000000e+06
2.485000000000000000e+06,4.986914000000000000e+06
2.485000000000000000e+06,4.987091000000000000e+06
2.485000000000000000e+06,4.987142000000000000e+06
2.485000000000000000e+06,4.987151000000000000e+06
2.485000000000000000e+06,4.987301000000000000e+06
2.485000000000000000e+06,4.987520000000000000e+06
2.485000000000000000e+06,4.987589000000000000e+06
2.485000000000000000e+06,4.987628000000000000e+06
2.485000000000000000e+06,4.987634000000000000e+06
2.485000000000000000e+06,4.987640000000000000e+06
2.485000000000000000e+06,4.987712000000000000e+06
2.485000000000000000e+06,4.987742000000000000e+06
2.485000000000000000e+06,4.987832000000000000e+06
2.485000000000000000e+06,4.987886000000000000e+06
2.485000000000000000e+06,4.987988000000000000e+06
2.485000000000000000e+06,4.987997000000000000e+06
2.485000000000000000e+06,4.988078000000000000e+06
2.485000000000000000e+06,4.988090000000000000e+06
2.485000000000000000e+06,4.988099000000000000e+06
2.485000000000000000e+06,4.988114000000000000e+06
2.485000000000000000e+06,4.988273000000000000e+06
2.485000000000000000e+06,4.988300000000000000e+06
2.485000000000000000e+06,4.988366000000000000e+06
2.485000000000000000e+06,4.988906000000000000e+06
2.485000000000000000e+06,4.989212000000000000e+06
2.485000000000000000e+06,4.989260000000000000e+06
2.485000000000000000e+06,4.989266000000000000e+06
2.485000000000000000e+06,4.989356000000000000e+06
2.485000000000000000e+06,4.989404000000000000e+06
2.485000000000000000e+06,4.989413000000000000e+06
2.485000000000000000e+06,4.989437000000000000e+06
2.485000000000000000e+06,4.989536000000000000e+06
2.485000000000000000e+06,4.989884000000000000e+06
2.485000000000000000e+06,4.989893000000000000e+06
2.485000000000000000e+06,4.989908000000000000e+06
2.485000000000000000e+06,4.989920000000000000e+06
2.485000000000000000e+06,4.989926000000000000e+06
2.485000000000000000e+06,4.989965000000000000e+06
2.485000000000000000e+06,4.990028000000000000e+06
2.485000000000000000e+06,4.990064000000000000e+06
2.485000000000000000e+06,4.990139000000000000e+06
2.485000000000000000e+06,4.990325000000000000e+06
2.485000000000000000e+06,4.990358000000000000e+06
2.485000000000000000e+06,4.990661000000000000e+06
2.485000000000000000e+06,4.990724000000000000e+06
2.485000000000000000e+06,4.990760000000000000e+06
2.485000000000000000e+06,4.990769000000000000e+06
2.485000000000000000e+06,4.990910000000000000e+06
2.485000000000000000e+06,4.991153000000000000e+06
2.485000000000000000e+06,4.993625000000000000e+06
2.485000000000000000e+06,4.993886000000000000e+06
2.485000000000000000e+06,4.984985000000000000e+06
2.485000000000000000e+06,4.986035000000000000e+06
2.485000000000000000e+06,4.986413000000000000e+06
2.485000000000000000e+06,4.986479000000000000e+06
2.485000000000000000e+06,4.986698000000000000e+06
2.485000000000000000e+06,4.987001000000000000e+06
2.485000000000000000e+06,4.987115000000000000e+06
2.485000000000000000e+06,4.987145000000000000e+06
2.485000000000000000e+06,4.987226000000000000e+06
2.485000000000000000e+06,4.987409000000000000e+06
2.485000000000000000e+06,4.987553000000000000e+06
2.485000000000000000e+06,4.987607000000000000e+06
2.485000000000000000e+06,4.987631000000000000e+06
2.485000000000000000e+06,4.987637000000000000e+06
2.485000000000000000e+06,4.987676000000000000e+06
2.485000000000000000e+06,4.987727000000000000e+06
2.485000000000000000e+06,4.987787000000000000e+06
2.485000000000000000e+06,4.987859000000000000e+06
2.485000000000000000e+06,4.987937000000000000e+06
2.485000000000000000e+06,4.987991000000000000e+06
2.485000000000000000e+06,4.988036000000000000e+06
2.485000000000000000e+06,4.988084000000000000e+06
2.485000000000000000e+06,4.988093000000000000e+06
2.485000000000000000e+06,4.988105000000000000e+06
2.485000000000000000e+06,4.988192000000000000e+06
2.485000000000000000e+06,4.988285000000000000e+06
2.485000000000000000e+06,4.988333000000000000e+06
2.485000000000000000e+06,4.988636000000000000e+06
2.485000000000000000e+06,4.989059000000000000e+06
2.485000000000000000e+06,4.989236000000000000e+06
2.485000000000000000e+06,4.989263000000000000e+06
2.485000000000000000e+06,4.989311000000000000e+06
2.485000000000000000e+06,4.989380000000000000e+06
2.485000000000000000e+06,4.989407000000000000e+06
2.485000000000000000e+06,4.989425000000000000e+06
2.485000000000000000e+06,4.989485000000000000e+06
2.485000000000000000e+06,4.989710000000000000e+06
2.485000000000000000e+06,4.989887000000000000e+06
2.485000000000000000e+06,4.989899000000000000e+06
2.485000000000000000e+06,4.989914000000000000e+06
2.485000000000000000e+06,4.989923000000000000e+06
2.485000000000000000e+06,4.989944000000000000e+06
2.485000000000000000e+06,4.989995000000000000e+06
2.485000000000000000e+06,4.990046000000000000e+06
2.485000000000000000e+06,4.990100000000000000e+06
2.485000000000000000e+06,4.990232000000000000e+06
2.485000000000000000e+06,4.990340000000000000e+06
2.485000000000000000e+06,4.990508000000000000e+06
2.485000000000000000e+06,4.990691000000000000e+06
2.485000000000000000e+06,4.990742000000000000e+06
2.485000000000000000e+06,4.990763000000000000e+06
2.485000000000000000e+06,4.990838000000000000e+06
2.485000000000000000e+06,4.991030000000000000e+06
2.485000000000000000e+06,4.992389000000000000e+06
2.485000000000000000e+06,4.993754000000000000e+06
